dataset	line	edge_index	edge_id	from_stage	to_stage	left_hash	right_hash	pair_hash	residual_hash	left_nodes	right_nodes	left	right
loki_tiny.csv	19565	0	edge0_source_ordinary_loki_tiny_csv_19565	source	ordinary	3cefbd673e5bee9c	089010014539b442	3315d7fb16a8db9f	ff5084677bfb75c6	193	29	(~ (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1)))))))) | (-0x1) * (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1)))))))) + (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1))))))) | (-0x1) * (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1)))))))))) + (-0x1) * v0	v0 + (-0x1) * v1 + (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1))
loki_tiny.csv	19565	1	edge1_ordinary_p7e_loki_tiny_csv_19565	ordinary	p7e	089010014539b442	089010014539b442	5a60d9fdbd342871	b101e09e353e893a	29	29	v0 + (-0x1) * v1 + (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1))	v0 + (-0x1) * v1 + (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1))
loki_tiny.csv	19565	2	edge2_p9l_loki_tiny_csv_19565	p7e	retained	089010014539b442	a4cfaed11e2fee97	220c7a814230dc72	fcf8390f6bbea597	29	4	v0 + (-0x1) * v1 + (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1))	v0 + (-0x1) * v1
loki_tiny.csv	19597	0	edge0_source_ordinary_loki_tiny_csv_19597	source	ordinary	36bd43e6cc25ffb6	2b2f5744408b4d68	da47fbcfd710aaaf	88956a2d84c8b3ac	44	11	v0 + ~ ((-0x1) * v1 ^ ~ ((-0x1) * v1) + ((-0x1) * v1 + (-0x1) * ~ ((-0x1) * v1 ^ ~ (((-0x1) * v1 & v1 + ((-0x1) * v1 + ~ ((-0x1) * (v1 + v1) & (v1 & (-0x1) * (v1 + v1))))) & (v1 | ~ v1)))))	v0 + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	19597	1	edge1_ordinary_p7e_loki_tiny_csv_19597	ordinary	p7e	2b2f5744408b4d68	2b2f5744408b4d68	111d9b0effc3bff9	67287484cb3138fa	11	11	v0 + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	19597	2	edge2_p9l_loki_tiny_csv_19597	p7e	retained	2b2f5744408b4d68	a4cfaed11e2fee97	a3e0c7c08d6bcde4	42e39b3125c2d3b5	11	4	v0 + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	19704	0	edge0_source_ordinary_loki_tiny_csv_19704	source	ordinary	2fdc253010bd5121	568782af8bbd69e7	7e4daceb31717457	20cc67c7db517482	52	29	v0 + (~ v0 + (-0x1) * ~ (v0 + ((-0x1) * ((-0x1) * ~ (~ v1 + (-0x1) * v1 ^ ~ v1 + (-0x1) * v1 & (v1 ^ ~ (~ (v1 & ~ v1)))) + (v1 ^ ~ (~ (v1 & ~ v1)))) | (-0x1) * v1 + ~ (v1 | (v1 | ~ v1)))))	v0 + v1 + (-0x1) * (v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1) + (v1 & (-0x1) * v1) + (v1 & (-0x1) + (-0x2) * v1) + ((-0x1) * v1 & (-0x1) + (-0x2) * v1)
loki_tiny.csv	19704	1	edge1_ordinary_p7e_loki_tiny_csv_19704	ordinary	p7e	568782af8bbd69e7	568782af8bbd69e7	60b15b9d5215042d	21e1401de8f988f2	29	29	v0 + v1 + (-0x1) * (v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1) + (v1 & (-0x1) * v1) + (v1 & (-0x1) + (-0x2) * v1) + ((-0x1) * v1 & (-0x1) + (-0x2) * v1)	v0 + v1 + (-0x1) * (v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1) + (v1 & (-0x1) * v1) + (v1 & (-0x1) + (-0x2) * v1) + ((-0x1) * v1 & (-0x1) + (-0x2) * v1)
loki_tiny.csv	19704	2	edge2_p9l_loki_tiny_csv_19704	p7e	retained	568782af8bbd69e7	a4cfaed11e2fee97	64e26650d15d9f6d	25aff6f628448fcc	29	4	v0 + v1 + (-0x1) * (v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1) + (v1 & (-0x1) * v1) + (v1 & (-0x1) + (-0x2) * v1) + ((-0x1) * v1 & (-0x1) + (-0x2) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	19728	0	edge0_source_ordinary_loki_tiny_csv_19728	source	ordinary	5f6b3ab1e022ef5e	aa25fc54d7230f57	92c7b5c7aad832fc	777292f770e8be75	94	62	v0 + ((v0 + v0 | (-0x1) * ((-0x1) * v1 + (v1 + v1))) & (((~ (~ (v0 + v0 | (-0x1) * ((-0x1) * v1 + (v1 + v1))) | (-0x1) * ((-0x1) * v1 + (v1 + v1))) | (-0x1) * ((-0x1) * v1 + (v1 + v1))) ^ ~ ((v0 + v0 | (-0x1) * ((-0x1) * v1 + (v1 + v1))) & (-0x1) * (((-0x1) * v1 & (-0x1) * v1 + ~ ((-0x1) * v1 | v1 + v1)) + (v1 + v1)))) & (-0x1) * (((-0x1) * v1 & (-0x1) * v1 + ~ ((-0x1) * v1 | v1 + v1)) + (v1 + v1))))	v0 + (-0x1) * (0x2 * v0 & (-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v0 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + ((-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)))
loki_tiny.csv	19728	1	edge1_ordinary_p7e_loki_tiny_csv_19728	ordinary	p7e	aa25fc54d7230f57	aa25fc54d7230f57	29f9ce05d336f0b5	d548db31c1f12ace	62	62	v0 + (-0x1) * (0x2 * v0 & (-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v0 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + ((-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)))	v0 + (-0x1) * (0x2 * v0 & (-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v0 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + ((-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)))
loki_tiny.csv	19728	2	edge2_p9l_loki_tiny_csv_19728	p7e	retained	aa25fc54d7230f57	a4cfaed11e2fee97	1160899db6937a59	b648f464c288cae0	62	4	v0 + (-0x1) * (0x2 * v0 & (-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v0 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + ((-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)))	v0 + (-0x1) * v1
loki_tiny.csv	19966	0	edge0_source_ordinary_loki_tiny_csv_19966	source	ordinary	12ee7e3616134709	1ff1cd3765dcf6c7	f32a53055a84a987	746cf0c128a4bfe6	80	118	(~ v0 | ~ (v0 + (-0x1) * (~ v0 + v1) ^ (-0x1) * (v0 + (-0x1) * (~ v0 + v1)) + ~ (v0 + (-0x1) * (~ v0 + v1) & ~ (~ (v0 & ~ (v0 + ((-0x1) * (~ v0 + v1) & ~ (~ v0 + v1 & (~ v0 + v1) + (~ v0 + v1))))))))) + (v0 + ((-0x1) * (~ v0 + v1) ^ ~ ((-0x1) * (~ v0 + v1) | ~ ((-0x1) * (~ v0 + v1)))))	0x2 * v0 + 0x2 * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)) & 0x1 + 0x2 * v0 + (-0x1) * v1) + (-0x1) * v1 + (-0x1) * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0))) + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1)
loki_tiny.csv	19966	1	edge1_ordinary_p7e_loki_tiny_csv_19966	ordinary	p7e	1ff1cd3765dcf6c7	1ff1cd3765dcf6c7	6ac7848f629466c5	8dfda53749fe53ea	118	118	0x2 * v0 + 0x2 * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)) & 0x1 + 0x2 * v0 + (-0x1) * v1) + (-0x1) * v1 + (-0x1) * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0))) + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1)	0x2 * v0 + 0x2 * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)) & 0x1 + 0x2 * v0 + (-0x1) * v1) + (-0x1) * v1 + (-0x1) * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0))) + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1)
loki_tiny.csv	19966	2	edge2_p9l_loki_tiny_csv_19966	p7e	retained	1ff1cd3765dcf6c7	a4cfaed11e2fee97	2a9c0c43133904c9	af4c14c6f763274e	118	4	0x2 * v0 + 0x2 * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)) & 0x1 + 0x2 * v0 + (-0x1) * v1) + (-0x1) * v1 + (-0x1) * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0))) + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1)	v0 + (-0x1) * v1
loki_tiny.csv	19996	0	edge0_source_ordinary_loki_tiny_csv_19996	source	ordinary	8cce54556f6b89aa	5fe88d86ecce2cbf	8830f64f5786b0f0	f076c44ee16f3ff7	79	40	~ (((v0 + ~ (v0 + v0)) + (((v0 + ~ (v0 + v0)) + ~ (v0 + ~ (v0 + v0)) & v1 ^ v1) ^ v1)) + (-0x1) * ((v0 + ~ (v0 + v0)) + v1 & (-0x1) * ~ ((-0x1) * ((v0 + ~ (v0 + v0)) + v1)) + ~ ((v0 + ~ (v0 + v0)) + v1 & ~ ((v0 + ~ (v0 + v0)) + v1))) | (v0 + ~ (v0 + v0)) + v1)	0x1 + 0x2 * v0 + (-0x2) * v1 + (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0) + (v1 + (-0x1) + (-0x1) * v0 & v1 + (-0x1) + (-0x1) * v0 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0))
loki_tiny.csv	19996	1	edge1_ordinary_p7e_loki_tiny_csv_19996	ordinary	p7e	5fe88d86ecce2cbf	56661808ab44687d	f1c02394687d8217	78366d8a0dbebc2a	40	6	0x1 + 0x2 * v0 + (-0x2) * v1 + (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0) + (v1 + (-0x1) + (-0x1) * v0 & v1 + (-0x1) + (-0x1) * v0 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0))	(v0) + (-0x1) * (v1)
loki_tiny.csv	19996	2	edge2_p7e_loki_tiny_csv_19996	p7e	retained	56661808ab44687d	56661808ab44687d	7bd6f669d22b2e55	b93d635c8c9e4e62	6	6	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)
loki_tiny.csv	22103	0	edge0_source_ordinary_loki_tiny_csv_22103	source	ordinary	65c4a15ac98d1072	adb287436fb0b539	f1fe725825b88012	ad074b15bf46d281	46	68	~ ((-0x1) * (v0 | v1) + ~ (~ ((-0x1) * (v0 | v1) & (-0x1) * ((v0 | v1) + (v0 | v1))) + (-0x1) * ((v0 | v1) | ~ ((-0x1) * (v0 | v1) & (-0x1) * ((v0 | v1) + (v0 | v1))))) | v0 ^ ~ v1)	v0 + v1 + 0x2 * (v0 & v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x2) * (v0 & v1) + (-0x1) * (v0 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))
loki_tiny.csv	22103	1	edge1_ordinary_p7e_loki_tiny_csv_22103	ordinary	p7e	adb287436fb0b539	adb287436fb0b539	7b7102d9258b9459	c74bcd14f8ad689e	68	68	v0 + v1 + 0x2 * (v0 & v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x2) * (v0 & v1) + (-0x1) * (v0 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))	v0 + v1 + 0x2 * (v0 & v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x2) * (v0 & v1) + (-0x1) * (v0 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))
loki_tiny.csv	22103	2	edge2_p9l_loki_tiny_csv_22103	p7e	retained	adb287436fb0b539	6e1d2aff68e3620d	184987b347b3f7ad	dc9c86ca9bda903a	68	7	v0 + v1 + 0x2 * (v0 & v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x2) * (v0 & v1) + (-0x1) * (v0 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23004	0	edge0_source_ordinary_loki_tiny_csv_23004	source	ordinary	5a0bb7d9b3102cbf	2b6580d42143bfc7	ff5bf4852c644add	d54cb7606ade89ac	61	52	~ v0 ^ ~ (((~ v0 & v1) & v1 ^ v1) + (~ ((v0 & ~ (~ (v0 | v0 ^ v1))) & ~ ((-0x1) * (v0 & ~ (~ (v0 | v0 ^ v1))) & (-0x1) * (v0 & ~ (~ (v0 | v0 ^ v1))) + (-0x1) * (v0 & ~ (~ (v0 | v0 ^ v1))))) & v1) | v1)	v0 + 0x2 * v1 + 0x2 * (v0 & v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * (v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)
loki_tiny.csv	23004	1	edge1_ordinary_p7e_loki_tiny_csv_23004	ordinary	p7e	2b6580d42143bfc7	2b6580d42143bfc7	525f02884f7935ad	111f03c9331ada72	52	52	v0 + 0x2 * v1 + 0x2 * (v0 & v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * (v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)	v0 + 0x2 * v1 + 0x2 * (v0 & v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * (v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)
loki_tiny.csv	23004	2	edge2_p9l_loki_tiny_csv_23004	p7e	retained	2b6580d42143bfc7	6e1d2aff68e3620d	146846f35b7a5f6b	fdb43f3df6958edc	52	7	v0 + 0x2 * v1 + 0x2 * (v0 & v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * (v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23488	0	edge0_source_ordinary_loki_tiny_csv_23488	source	ordinary	2e6658374e78d73c	09233927f9e1a745	1f03b5942e6d4dd8	273c2cb1a9863f5d	50	42	~ ((-0x1) * v0 + (v0 + ((-0x1) * (v0 ^ (v0 ^ (-0x1) * ~ v0)) | ~ (v0 ^ (v0 ^ (-0x1) * ~ v0) | ~ ((v0 ^ (v0 ^ (-0x1) * ~ v0)) + (v0 ^ (v0 ^ (-0x1) * ~ (v0 & v0 + ~ (v0 | ~ v0))))))))) ^ v1	v0 + v1 + 0x2 * (v0 & v1 & 0x2 + 0x2 * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & 0x2 + 0x2 * v0) + (-0x1) * (v0 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)
loki_tiny.csv	23488	1	edge1_ordinary_p7e_loki_tiny_csv_23488	ordinary	p7e	09233927f9e1a745	09233927f9e1a745	c4446ea37acb2121	4ecd59ed46c7a332	42	42	v0 + v1 + 0x2 * (v0 & v1 & 0x2 + 0x2 * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & 0x2 + 0x2 * v0) + (-0x1) * (v0 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)	v0 + v1 + 0x2 * (v0 & v1 & 0x2 + 0x2 * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & 0x2 + 0x2 * v0) + (-0x1) * (v0 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)
loki_tiny.csv	23488	2	edge2_p9l_loki_tiny_csv_23488	p7e	retained	09233927f9e1a745	6e1d2aff68e3620d	4588fdd78328b181	734e4821e7013f0c	42	7	v0 + v1 + 0x2 * (v0 & v1 & 0x2 + 0x2 * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & 0x2 + 0x2 * v0) + (-0x1) * (v0 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23652	0	edge0_source_ordinary_loki_tiny_csv_23652	source	ordinary	19517ce654c4d166	85f488de202834ac	85f59d1342111bf1	65433b1466e6d936	52	40	~ v0 ^ ~ (v0 + (-0x1) * ~ (~ (v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1) + ~ (v0 + (-0x1) * v1 ^ ~ (v0 + (-0x1) * v1) & ~ (v0 + (-0x1) * v1 & (-0x1) * ~ (v0 + (-0x1) * v1) + v1))))))	0x2 * v0 + (-0x2) * (v0 & v0 + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)) + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)
loki_tiny.csv	23652	1	edge1_ordinary_p7e_loki_tiny_csv_23652	ordinary	p7e	85f488de202834ac	85f488de202834ac	bd0f7216ebdcc8a5	73b7e07a2640bb1a	40	40	0x2 * v0 + (-0x2) * (v0 & v0 + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)) + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)	0x2 * v0 + (-0x2) * (v0 & v0 + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)) + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)
loki_tiny.csv	23652	2	edge2_p9l_loki_tiny_csv_23652	p7e	retained	85f488de202834ac	6e1d2aff68e3620d	aa9562b482a1c15e	7b8338e815e178d7	40	7	0x2 * v0 + (-0x2) * (v0 & v0 + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)) + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23810	0	edge0_source_ordinary_loki_tiny_csv_23810	source	ordinary	63c5177e7d0b99f2	ca31bad11a8c5926	0311cc81813452a7	552325ebd88ea9dc	38	45	~ (((~ v0 + (-0x1) * v1) + v1) + (-0x1) * (((~ v0 + (-0x1) * v1) + v1) + (-0x1) * ((~ v0 + (-0x1) * v1) + v1 ^ ~ (~ (v1 | (-0x1) * ((-0x1) * v1 | v1 + v1))))))	v0 + 0x2 * (v0 & v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x1) * (v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) * v1)
